,Unnamed: 0,id,sentence,Arousal,Dominance,Valence,sd.Arousal,sd.Dominance,sd.Valence,freq,reg,words,Valence_predicted,Arousal_predicted,Dominance_predicted
8954,8954,SemEval_43,A Picture and A Thousand Words,3.0,2.8,3.2,0.0,0.4,0.4,5,a picture and a thousand words,6,2.992779,3.0990076,3.0863373
8955,8955,SemEval_44,Parachutist dies at bridge-jump festival,2.8,2.8,2.2,0.4,0.4,0.748331477354788,5,parachutist dies at bridge-jump festival,5,3.0250447,3.1031227,3.0950875
8956,8956,SemEval_45,US Troops Killed In October In Iraq,3.2,2.4,1.8,0.748331477354788,0.489897948556636,0.4,5,us troops killed in october in iraq,7,2.833747,3.0982394,3.0621898
8957,8957,SemEval_46,"Chefs not counting calories, study finds",2.8,3.0,3.2,0.748331477354788,0.0,0.4,5,chefs not counting calories  study finds,6,3.0654051,3.0771585,3.0780458
8958,8958,SemEval_47,Deaths linked to flu vaccine,3.2,2.8,2.2,0.4,0.748331477354788,0.748331477354788,5,deaths linked to flu vaccine,5,2.6312501,3.1823504,2.9833326
8959,8959,SemEval_48,Perfect lives lose their focus,3.2,2.6,2.6,0.4,0.8,0.489897948556636,5,perfect lives lose their focus,5,2.944357,2.9758773,3.029529
8960,8960,SemEval_49,Bread-Heavy Diet Linked to Kidney Cancer,3.2,3.0,2.6,0.4,0.6324555320336761,0.489897948556636,5,bread-heavy diet linked to kidney cancer,6,3.217733,3.0557766,3.1458678
8961,8961,SemEval_50,Beating poverty in a small way,2.8,3.0,3.2,0.748331477354788,0.8944271909999159,0.4,5,beating poverty in a small way,6,2.9167895,3.1129622,3.056098
8962,8962,SemEval_51,Israel insists on Lebanon overflights,3.2,3.4,3.0,0.4,0.8,0.0,5,israel insists on lebanon overflights,5,2.8629296,3.0498788,3.051949
8963,8963,SemEval_52,Britain to restrict immigrants from new EU members,3.2,3.0,2.6,0.4,0.0,0.489897948556636,5,britain to restrict immigrants from new eu members,8,2.888089,3.0693018,3.034503
8964,8964,SemEval_53,Confusion Reigns In the Expanding Digital World,3.0,2.8,2.8,0.0,0.4,0.4,5,confusion reigns in the expanding digital world,7,3.089981,3.03633,3.081848
8965,8965,SemEval_54,Game on! London exhibition celebrates the history of video games,3.4,3.2,3.4,0.489897948556636,0.4,0.489897948556636,5,game on  london exhibition celebrates the history of video games,10,3.268122,3.0615199,3.1563423
8966,8966,SemEval_55,Making peace from victory over poverty,3.0,3.2,3.4,0.0,0.4,0.489897948556636,5,making peace from victory over poverty,6,2.8857412,3.057669,3.0322871
8967,8967,SemEval_56,Marine killed in fighting west of Baghdad,2.8,2.8,2.0,0.4,0.4,0.6324555320336761,5,marine killed in fighting west of baghdad,7,2.6705256,3.1035948,2.995417
8968,8968,SemEval_57,Scientists create first cloaking device,3.2,3.2,3.0,0.4,0.4,0.0,5,scientists create first cloaking device,5,2.9535785,3.0288396,3.0401511
8969,8969,SemEval_58,Amateur rocket scientists reach for space,3.6,3.0,3.2,0.489897948556636,0.0,0.4,5,amateur rocket scientists reach for space,6,3.159128,2.9521635,3.094231
8970,8970,SemEval_59,Confusion Reigns In the Expanding Digital World,3.2,2.8,2.4,0.4,0.4,0.8,5,confusion reigns in the expanding digital world,7,3.089981,3.03633,3.081848
8971,8971,SemEval_60,Deaths linked to flu vaccine,3.4,2.4,2.2,0.489897948556636,0.8,0.748331477354788,5,deaths linked to flu vaccine,5,2.6312501,3.1823504,2.9833326
8972,8972,SemEval_61,Israel admits using phosphorous shells in Lebanon,3.0,3.0,2.8,0.6324555320336761,0.0,0.4,5,israel admits using phosphorous shells in lebanon,7,2.9024906,3.125978,3.0762458
8973,8973,SemEval_62,4th person dies after receiving flu shot,3.3333333333333304,3.0,2.0,0.471404520791032,0.8164965809277259,0.0,3,0th person dies after receiving flu shot,7,2.5033696,3.1456404,2.9298463
8974,8974,SemEval_63,Police and shoppers targeted in growing Iraq violence,3.2,3.0,2.8,0.4,0.0,0.4,5,police and shoppers targeted in growing iraq violence,8,2.495593,3.1317737,2.924889
8975,8975,SemEval_64,Scientists discover miracle in the depths,3.6,3.4,3.6,0.489897948556636,0.489897948556636,0.489897948556636,5,scientists discover miracle in the depths,6,3.0836592,3.1440969,3.1221254
8976,8976,SemEval_65,Doctors Seeing Patients Who Think They're Internet Addicted,2.8,3.0,3.0,0.4,0.0,0.0,5,doctors seeing patients who think they're internet addicted,9,3.0640233,3.0602276,3.111762
8977,8977,SemEval_66,China launches two satellites into orbit,3.2,3.2,3.2,0.4,0.4,0.4,5,china launches two satellites into orbit,6,3.0960753,2.9082854,3.0856187
8978,8978,SemEval_67,Vegetables May Boost Brain Power in Older Adults,3.4,3.6,3.6,0.489897948556636,0.489897948556636,0.489897948556636,5,vegetables may boost brain power in older adults,8,3.112312,3.2880037,3.1034644
8979,8979,SemEval_68,Hurricane Paul nears Category 3 status,3.0,3.0,2.6666666666666696,0.0,0.0,0.471404520791032,3,hurricane paul nears category 0 status,6,3.2786176,3.089306,3.1670165
8980,8980,SemEval_69,"Russian ship sinks, 18-member crew missing",3.4,3.0,2.8,0.489897948556636,0.6324555320336761,0.748331477354788,5,russian ship sinks  0-member crew missing,6,3.108639,3.0871122,3.098854
8981,8981,SemEval_70,Iran's president urges higher birth rate,3.0,2.8,2.6,0.0,0.9797958971132712,0.8,5,iran's president urges higher birth rate,7,2.6617458,3.179018,2.9978695
8982,8982,SemEval_71,Apple set for massive market gains,3.8,3.2,3.8,0.748331477354788,0.9797958971132712,0.748331477354788,5,apple set for massive market gains,6,3.105503,3.0300539,3.0997999
8983,8983,SemEval_72,Tumor Types May Explain Survival Rates for Cancer,2.8,2.8,2.6,0.4,0.4,0.489897948556636,5,tumor types may explain survival rates for cancer,8,3.1430726,3.054037,3.122959
8984,8984,SemEval_73,Routine mission turns into hunt for missing comrade,3.2,3.0,2.8,0.4,0.6324555320336761,0.4,5,routine mission turns into hunt for missing comrade,8,2.9406707,2.9638252,3.044846
8985,8985,SemEval_74,Bad weather slows S.Korean search for Russian ship,3.0,2.6,1.8,0.6324555320336761,0.489897948556636,0.4,5,bad weather slows s korean search for russian ship,9,3.1375036,3.050036,3.12076
8986,8986,SemEval_75,Tailors and housewives busy as Muslims celebrate Eid,3.4,3.2,3.4,0.489897948556636,0.4,0.489897948556636,5,tailors and housewives busy as muslims celebrate eid,8,2.8884482,3.1176183,3.059077
8987,8987,SemEval_76,Active peace brings the promise of development,3.0,3.75,4.0,0.707106781186548,0.43301270189221897,0.707106781186548,4,active peace brings the promise of development,7,3.1740322,2.9858012,3.1059566
8988,8988,SemEval_77,Abbas condemns Israeli massacre in northern Gaza Strip,3.2,3.2,2.6,0.4,0.4,0.8,5,abbas condemns israeli massacre in northern gaza strip,8,2.5137148,3.058545,2.931497
8989,8989,SemEval_78,"Bangladesh ferry sinks, 15 dead",3.0,2.5,1.5,0.0,0.5,0.5,2,bangladesh ferry sinks  0 dead,5,2.460019,3.204092,2.9119148
8990,8990,SemEval_79,Bucs find a new kick in life,3.0,3.0,3.2,0.6324555320336761,0.6324555320336761,0.748331477354788,5,bucs find a new kick in life,7,3.3080091,3.0740614,3.1661022
8991,8991,SemEval_80,Google to unveil election mashup,2.5,3.0,3.0,0.5,0.0,0.0,2,google to unveil election mashup,5,3.0323343,2.9609232,3.0812771
8992,8992,SemEval_81,Police warn of child exploitation online,3.2,3.0,1.8,0.748331477354788,0.6324555320336761,0.748331477354788,5,police warn of child exploitation online,6,2.6728141,3.145144,2.9831283
8993,8993,SemEval_82,Breast Cancer Awareness is Important,3.6,3.2,3.2,0.489897948556636,0.4,0.4,5,breast cancer awareness is important,5,3.036564,3.041233,3.075624
8994,8994,SemEval_83,Hungary police tackle violent protestors,3.8,3.4,2.0,0.748331477354788,0.489897948556636,0.6324555320336761,5,hungary police tackle violent protestors,5,2.3904266,3.1241415,2.915739
8995,8995,SemEval_84,Three drivers had reason to be proud in Brazil,2.8,2.8,3.0,0.4,0.4,0.0,5,three drivers had reason to be proud in brazil,9,2.9940784,3.0166535,3.0811439
8996,8996,SemEval_85,Celebrities Protest Malibu Gas Facility,3.4,3.4,2.4,0.489897948556636,0.489897948556636,0.489897948556636,5,celebrities protest malibu gas facility,5,2.867885,2.9339695,3.000763
8997,8997,SemEval_86,Lebo: A life lived on the edge,2.8,3.4,3.0,0.9797958971132712,0.8,0.0,5,lebo: a life lived on the edge,8,3.0566247,3.0434208,3.0528107
8998,8998,SemEval_87,"Presto! He's Batman, then magic man",3.6,3.4,3.4,0.489897948556636,0.489897948556636,0.489897948556636,5,presto  he's batman  then magic man,7,3.0526874,3.1833923,3.088226
8999,8999,SemEval_88,"Heavy use of mobile phones can make men infertile, scientists say",3.2,3.2,2.8,0.4,0.4,0.4,5,heavy use of mobile phones can make men infertile  scientists say,11,2.966261,3.0318475,3.0510101
9000,9000,SemEval_89,Russian ship sinks in Pacific,3.4,2.6,2.6,0.489897948556636,0.8,0.489897948556636,5,russian ship sinks in pacific,5,3.068268,3.0988047,3.0853264
9001,9001,SemEval_90,China Successfully Launches Two Satellites,3.2,3.0,3.6,0.4,0.0,0.489897948556636,5,china successfully launches two satellites,5,3.010463,3.173927,3.0813851
9002,9002,SemEval_91,Prestige has magic touch,2.8,3.2,3.2,0.9797958971132712,0.4,0.4,5,prestige has magic touch,4,3.0379925,3.0927908,3.0866308
9003,9003,SemEval_92,"Lies, damned lies, and divorce",3.6,2.6,2.0,0.489897948556636,0.489897948556636,0.0,5,lies  damned lies  and divorce,5,2.4906375,3.1659648,2.9463615
9004,9004,SemEval_93,Manning inspires Giants to victory in Dallas,3.2,3.2,3.4,0.4,0.4,0.489897948556636,5,manning inspires giants to victory in dallas,7,2.8258107,3.0159764,3.0047956
9005,9005,SemEval_94,Riot warning for France suburbs,3.6666666666666696,2.6666666666666696,2.3333333333333304,0.471404520791032,0.471404520791032,0.471404520791032,3,riot warning for france suburbs,5,2.6183062,3.026401,2.9737215
9006,9006,SemEval_95,Full recovery expected for marathon winner,3.6,3.2,4.4,0.489897948556636,0.4,0.489897948556636,5,full recovery expected for marathon winner,6,3.173182,3.0675673,3.128762
9007,9007,SemEval_96,Sony apologises for global battery recall,3.0,3.0,2.5,0.0,0.0,0.5,2,sony apologises for global battery recall,6,3.0134988,3.073042,3.104469
9008,9008,SemEval_97,Questions on credit card safety,3.0,3.0,3.0,0.0,0.0,0.0,2,questions on credit card safety,5,3.0086992,3.1398501,3.099426
9009,9009,SemEval_98,Budapest calm after night of violent protests,3.4,2.6,2.8,0.489897948556636,0.489897948556636,0.4,5,budapest calm after night of violent protests,7,2.3648374,3.1532493,2.8964915
9010,9010,SemEval_99,Vegetables May Boost Brain Power in Older Adults,3.2,3.0,3.2,0.4,0.0,0.4,5,vegetables may boost brain power in older adults,8,3.112312,3.2880037,3.1034644
9011,9011,SemEval_100,Report criticises US press freedoms,3.0,3.0,2.6666666666666696,0.0,0.0,0.471404520791032,3,report criticises us press freedoms,5,3.2022922,2.8972826,3.137295
9012,9012,SemEval_101,French suburb riots could resume,3.2,3.2,3.0,0.4,0.4,0.6324555320336761,5,french suburb riots could resume,5,2.8390396,3.0560064,3.0416615
9013,9013,SemEval_102,Photographer kidnapping condemned,3.6,2.2,2.4,0.489897948556636,0.4,0.489897948556636,5,photographer kidnapping condemned,3,2.5455146,2.9488482,2.9267275
9014,9014,SemEval_103,Photographer kidnapped in Gaza,3.6,2.2,2.2,0.8,0.9797958971132712,0.9797958971132712,5,photographer kidnapped in gaza,4,2.710675,3.0524101,2.9954994
9015,9015,SemEval_104,Baseball: Rogers enjoys his muddied streak,3.0,3.0,3.6,0.0,0.0,0.489897948556636,5,baseball: rogers enjoys his muddied streak,7,3.3076744,3.1180453,3.1982172
9016,9016,SemEval_105,"Cultural revolutionary, the iPod is five",3.2,3.2,3.4,0.4,0.4,0.489897948556636,5,cultural revolutionary  the ipod is five,6,3.0690513,3.0425253,3.0947478
9017,9017,SemEval_106,Life on Mars? Maybe We Missed It,3.0,3.0,2.8,0.0,0.0,0.4,5,life on mars? maybe we missed it,8,3.018327,3.0345712,3.0941422
9018,9018,SemEval_107,Three found alive from missing Russian ship -report,3.6666666666666696,3.3333333333333304,3.6666666666666696,0.471404520791032,0.471404520791032,0.471404520791032,3,three found alive from missing russian ship -report,8,3.0078015,3.0206423,3.0701
9019,9019,SemEval_108,Moderate drinking reduces men's heart attack risk,3.0,3.4,3.0,0.6324555320336761,0.489897948556636,0.6324555320336761,5,moderate drinking reduces men's heart attack risk,8,2.4847317,3.1681635,2.9311574
9020,9020,SemEval_109,The sweet tune of an anniversary,3.2,3.4,3.4,0.4,0.489897948556636,0.489897948556636,5,the sweet tune of an anniversary,6,3.0417726,2.9516163,3.0575914
9021,9021,SemEval_110,Inconvenient truths,2.8,3.0,2.6,0.4,0.0,0.489897948556636,5,inconvenient truths,2,2.8824172,3.047864,3.0336595
9022,9022,SemEval_111,Dating difficult for Harry Potter,2.6666666666666696,3.0,3.0,1.24721912892465,0.0,0.0,3,dating difficult for harry potter,5,3.107837,3.114218,3.0915673
9023,9023,SemEval_112,Students lose their rite of passage,3.0,3.0,2.5,0.0,0.0,0.5,4,students lose their rite of passage,6,2.8034897,3.0377836,3.013253
9024,9024,SemEval_113,Putin vows to tackle illegal immigration,2.5,3.0,2.5,1.5,0.0,0.5,2,putin vows to tackle illegal immigration,6,2.544812,3.0721173,2.9642723
9025,9025,SemEval_114,Ottawa must redefine 'terror',3.2,3.2,2.8,0.4,0.4,0.4,5,ottawa must redefine 'terror',5,2.9042184,3.0353847,3.0330887
9026,9026,SemEval_115,"Britain to Limit Workers from Romania, Bulgaria",3.0,3.2,2.8,0.0,0.4,0.4,5,britain to limit workers from romania  bulgaria,7,2.5792243,3.0510294,2.9722807
9027,9027,SemEval_116,Top General Optimistic on Iraq,3.0,3.3333333333333304,3.0,0.0,0.471404520791032,0.8164965809277259,3,top general optimistic on iraq,5,2.9896185,3.07381,3.0782857
9028,9028,SemEval_117,Kim Osorio Wins Sexual Harrassment Suit Against The Source,3.0,3.2,3.4,0.0,0.4,0.489897948556636,5,kim osorio wins sexual harrassment suit against the source,9,3.1616273,3.0208566,3.1313035
9029,9029,SemEval_118,Silly and substantial,3.0,3.0,2.8,0.6324555320336761,0.0,0.9797958971132712,5,silly and substantial,3,2.8833234,3.141138,3.050335
9030,9030,SemEval_119,Official laughs for Borat,2.6666666666666696,3.3333333333333304,3.6666666666666696,0.471404520791032,0.471404520791032,0.471404520791032,3,official laughs for borat,4,2.9547765,3.1463492,3.0680964
9031,9031,SemEval_120,Speaker Hastert testifies before panel probing sex scandal,3.2,3.0,2.8,0.4,0.0,0.4,5,speaker hastert testifies before panel probing sex scandal,8,2.7952302,3.0804276,3.044894
9032,9032,SemEval_121,On Educating Sexes Separately,3.0,3.0,3.0,0.0,0.0,0.0,5,on educating sexes separately,4,3.173216,2.9573998,3.131872
9033,9033,SemEval_122,Tom Cruise and Katie Holmes set wedding date,3.5,3.5,3.5,0.5,0.5,0.5,2,tom cruise and katie holmes set wedding date,8,3.3067064,3.0445623,3.182273
9034,9034,SemEval_123,Martian Life Could Have Evaded Detection by Viking Landers,2.6,3.0,3.0,0.8,0.0,0.0,5,martian life could have evaded detection by viking landers,9,3.224102,3.1082418,3.140088
9035,9035,SemEval_124,Ukraine gas deal marred by fears,3.0,3.0,2.0,0.0,0.0,0.0,3,ukraine gas deal marred by fears,6,2.3339777,3.193341,2.8784056
9036,9036,SemEval_125,Marathon victory comes at heavy cost,3.0,3.2,2.4,0.0,0.4,0.489897948556636,5,marathon victory comes at heavy cost,6,3.0395432,3.0265222,3.0805414
9037,9037,SemEval_126,College tuition continues climbing,3.0,2.3333333333333304,2.0,0.0,0.471404520791032,0.8164965809277259,3,college tuition continues climbing,4,2.9198253,2.985095,3.052292
9038,9038,SemEval_127,German paper shows soldiers desecrating skull,3.4,3.0,2.4,0.489897948556636,0.0,0.8,5,german paper shows soldiers desecrating skull,6,2.6671865,3.1135218,2.9731245
9039,9039,SemEval_128,"War is close, Ethiopia tells Somali rebels",3.4,2.8,2.4,0.489897948556636,0.4,0.489897948556636,5,war is close  ethiopia tells somali rebels,7,2.600391,3.070088,2.9713836
9040,9040,SemEval_129,Advantage Cardinals with Suppan in Game 4,3.4,3.4,3.4,0.8,0.8,0.8,5,advantage cardinals with suppan in game 0,7,3.102639,3.0958889,3.1176608
9041,9041,SemEval_130,NASA spacecraft to measure Sun,3.0,3.0,3.2,0.6324555320336761,0.0,0.4,5,nasa spacecraft to measure sun,5,3.1600823,2.876319,3.088359
