,id,sentence,Arousal,Dominance,Valence,sd.Arousal,sd.Dominance,sd.Valence,freq,reg,words
7408,NYTnewswire7_6112_6210,"The California aquarium also created ""Seafood Watch"" wallet cards designed to take to restaurants.",2.6,3.0,3.0,0.489897948556636,0.0,0.0,5,"the california aquarium also created ""seafood watch"" wallet cards designed to take to restaurants ",16
7409,NYTnewswire7_6211_6363,"More than 600,000 of the cards and seafood guides have been distributed since 2000, said Jennifer Dianto, Seafood Watch program manager at the aquarium.",2.0,3.0,3.0,0.8164965809277259,0.0,0.0,3,more than 0 0 of the cards and seafood guides have been distributed since 0  said jennifer dianto  seafood watch program manager at the aquarium ,25
7410,NYTnewswire7_6369_6510,Chefs and retailers around the country know they must be prepared to deal with customers who arrive with the aquarium's seafood card in hand.,3.0,3.0,3.0,0.0,0.0,0.0,5,chefs and retailers around the country know they must be prepared to deal with customers who arrive with the aquarium's seafood card in hand ,25
7411,NYTnewswire7_6511_6690,"But in a business in which 12-hour shifts are the norm, some chefs worry about their lack of time to stay informed about complicated, rapidly changing fisheries management issues.",3.0,3.0,2.6666666666666696,0.0,0.0,0.471404520791032,3,but in a business in which 0-hour shifts are the norm  some chefs worry about their lack of time to stay informed about complicated  rapidly changing fisheries management issues ,29
7412,NYTnewswire7_6696_6811,"Some working chefs say they routinely review conservation group Web sites, government reports and industry sources.",2.8,2.8,3.0,0.4,0.4,0.0,5,some working chefs say they routinely review conservation group web sites  government reports and industry sources ,16
7413,NYTnewswire7_6817_6911,"For me, it's very difficult to be certain that the information which is given to me is real,",2.8,2.6,2.6,0.748331477354788,0.489897948556636,0.489897948556636,5,for me  it's very difficult to be certain that the information which is given to me is real ,19
7414,NYTnewswire7_6817_6996,"For me, it's very difficult to be certain that the information which is given to me is real, said Eric Ripert, chef at Le Bernardin, a four-star seafood restaurant in Manhattan.",3.2,2.8,2.8,0.4,0.4,0.4,5,for me  it's very difficult to be certain that the information which is given to me is real  said eric ripert  chef at le bernardin  a four-star seafood restaurant in manhattan ,32
7415,NYTnewswire7_6997_7011,"I don't know.
NYTnewswire7_7012_7139	I don't have enough information to know, for example, if Chilean seabass is really disappearing or if it's political pressure.",2.6,2.8,2.8,0.489897948556636,0.9797958971132711,0.4,5,"i don't know 
nytnewswire0_0_0	i don't have enough information to know  for example  if chilean seabass is really disappearing or if it's political pressure ",27
7416,NYTnewswire7_7145_7214,"Despite being uncertain of its status, Ripert pulled Chilean seabass.",2.3333333333333304,3.0,3.0,0.471404520791032,0.0,0.0,3,despite being uncertain of its status  ripert pulled chilean seabass ,10
7417,NYTnewswire7_7215_7344,"Le Bernardin's menu also informs diners that the restaurant will not serve swordfish to support efforts ""to recover the species.""",3.0,2.8,2.8,0.0,0.4,0.4,5,"le bernardin's menu also informs diners that the restaurant will not serve swordfish to support efforts ""to recover the species """,23
7418,NYTnewswire7_7319_7344,to recover the species.,2.8,3.2,3.0,0.4,0.4,0.0,5,to recover the species ,4
7419,NYTnewswire7_7350_7413,"I don't wish to be a spokesman for any campaign, Ripert said.",2.6,2.6,2.4,0.489897948556636,0.489897948556636,0.8,5,i don't wish to be a spokesman for any campaign  ripert said ,13
7420,NYTnewswire7_7350_7400,"I don't wish to be a spokesman for any campaign,",3.2,3.0,2.8,0.4,0.0,0.4,5,i don't wish to be a spokesman for any campaign ,11
7421,NYTnewswire7_7414_7471,I do it as somebody who has a conscience and is caring.,3.4,3.4,3.6,0.489897948556636,0.489897948556636,0.489897948556636,5,i do it as somebody who has a conscience and is caring ,12
7422,NYTnewswire7_7494_7562,"(Michelle Cole is a staff writer for The Oregonian of Portland, Ore.",2.6,3.0,3.0,0.8,0.0,0.0,5,(michelle cole is a staff writer for the oregonian of portland  ore ,13
7423,NYTnewswire7_7563_7623,She can be contacted at michellecole(at)news.oregonian.com.),1.6666666666666698,3.0,3.0,0.942809041582063,0.0,0.0,3,she can be contacted at michellecole(at)news oregonian com ),13
7424,NYTnewswire8_149_204,PRESCRIPTION PRIVILEGES MAKE SOME PSYCHOLOGISTS ANXIOUS,3.0,2.6666666666666696,2.0,0.0,0.471404520791032,0.0,3,prescription privileges make some psychologists anxious,6
7425,NYTnewswire8_299_421,(ATTENTION EDITORS: This article is for use by clients of The New York Times Syndicate's SCIENTIFIC AMERICAN NEWS SERVICE.,3.0,3.0,3.0,0.0,0.0,0.0,5,(attention editors: this article is for use by clients of the new york times syndicate's scientific american news service ,22
7426,NYTnewswire8_422_569,"For information about becoming a client of this service, contact the New York Times Syndicate sales representatives listed at the end of the text.)",3.0,3.0,3.0,0.0,0.0,0.0,5,for information about becoming a client of this service  contact the new york times syndicate sales representatives listed at the end of the text ),25
7427,NYTnewswire8_630_818,"Intending to ease consumer access to mental health care, New Mexico legislators in March passed a law allowing psychologists to prescribe psychotropic medications, such as antidepressants.",3.0,3.4,3.2,0.0,0.489897948556636,0.4,5,intending to ease consumer access to mental health care  new mexico legislators in march passed a law allowing psychologists to prescribe psychotropic medications  such as antidepressants ,26
7428,NYTnewswire8_825_1043,"The state's action, the first in the nation, has the blessing of the American Psychological Association (APA), which considers prescriptive authority a logical extension of psychologists' role as health-care providers.",2.8,3.0,3.2,0.748331477354788,0.0,0.4,5,the state's action  the first in the nation  has the blessing of the american psychological association (apa)  which considers prescriptive authority a logical extension of psychologists' role as health-care providers ,34
7429,NYTnewswire8_1044_1305,"But powerful groups, including the American Medical Association, oppose the idea and have a surprising source of support: psychologists themselves, some of whom call it a radical experiment and fear that the most likely victim will be the science of psychology.",3.2,2.8,2.2,0.4,0.4,0.748331477354788,5,but powerful groups  including the american medical association  oppose the idea and have a surprising source of support: psychologists themselves  some of whom call it a radical experiment and fear that the most likely victim will be the science of psychology ,42
7430,NYTnewswire8_1312_1519,"I am concerned that nonmedically trained people as legitimate prescribers of drugs will not be accepted by the American public, says psychologist Gerald C. Davison of the University of Southern California.",3.2,3.0,2.4,0.748331477354788,0.6324555320336761,0.489897948556636,5,i am concerned that nonmedically trained people as legitimate prescribers of drugs will not be accepted by the american public  says psychologist gerald c  davison of the university of southern california ,31
7431,NYTnewswire8_1312_1441,"I am concerned that nonmedically trained people as legitimate prescribers of drugs will not be accepted by the American public,",3.2,3.0,2.6,0.4,0.0,0.489897948556636,5,i am concerned that nonmedically trained people as legitimate prescribers of drugs will not be accepted by the american public ,20
7432,NYTnewswire8_1526_1684,"The APA has spent more than $1 million to help state psychological associations develop and lobby for such prescription privileges -- or ""RxP"" -- legislation.",3.2,3.0,3.2,0.4,0.0,0.4,5,"the apa has spent more than $0 million to help state psychological associations develop and lobby for such prescription privileges -- or ""rxp"" -- legislation ",28
7433,NYTnewswire8_1685_1823,A total of 31 state psychology associations have task forces dedicated to developing and lobbying for prescription-privileges legislation.,3.0,3.2,3.0,0.0,0.4,0.0,5,a total of 0 state psychology associations have task forces dedicated to developing and lobbying for prescription-privileges legislation ,18
7434,NYTnewswire8_1830_2111,"The version endorsed by the APA would license doctoral-level psychologists to independently prescribe psychotropic drugs after completing 300 hours of classroom instruction in neuroscience, physiology and pharmacology, followed by four months' supervised treatment of 100 patients.",2.4,2.6,3.0,0.489897948556636,0.489897948556636,0.0,5,the version endorsed by the apa would license doctoral-level psychologists to independently prescribe psychotropic drugs after completing 0 hours of classroom instruction in neuroscience  physiology and pharmacology  followed by four months' supervised treatment of 0 patients ,37
7435,NYTnewswire8_2118_2310,"Critics say that is not nearly enough compared with other prescribers, such as M.D. psychiatrists or nurse practitioners who have at least six years' medical education and clinical experience.",3.0,3.0,3.0,0.0,0.0,0.0,5,critics say that is not nearly enough compared with other prescribers  such as m d  psychiatrists or nurse practitioners who have at least six years' medical education and clinical experience ,31
7436,NYTnewswire8_2317_2396,Neither Davison nor most other RxP opponents doubt the efficacy of medications.,2.8,2.8,3.0,0.4,0.4,0.0,5,neither davison nor most other rxp opponents doubt the efficacy of medications ,12
7437,NYTnewswire8_2397_2491,Their greatest objection is to the notion of turning psychology into a prescribing profession.,2.8,3.0,3.0,0.4,0.0,0.0,5,their greatest objection is to the notion of turning psychology into a prescribing profession ,14
7438,NYTnewswire8_2498_2808,"In a field that has struggled long and hard to prove that mind, mood and behavior can be studied empirically, the past decade, Davison says, has seen ""exciting developments"" that demonstrate the validity of various psychotherapeutic interventions and the psychosocial-behavioral models on which they are based.",3.3333333333333304,3.1666666666666696,3.3333333333333304,0.471404520791032,0.37267799624996506,0.471404520791032,6,"in a field that has struggled long and hard to prove that mind  mood and behavior can be studied empirically  the past decade  davison says  has seen ""exciting developments"" that demonstrate the validity of various psychotherapeutic interventions and the psychosocial-behavioral models on which they are based ",48
7439,NYTnewswire8_2648_2671,exciting developments,3.8333333333333304,2.8333333333333304,3.8333333333333304,0.6871842709362769,0.8975274678557509,0.37267799624996506,6,exciting developments,2
7440,NYTnewswire8_2815_3124,"The timing is peculiar to abandon psychological science or to convert it to a medical science, explains Elaine M. Heiby of the University of Hawaii, who chairs a committee of the 1,000-member American Association of Applied and Preventive Psychology that is concerned about the medicalization of psychology.",3.2,2.8,2.8,0.4,0.4,0.4,5,the timing is peculiar to abandon psychological science or to convert it to a medical science  explains elaine m  heiby of the university of hawaii  who chairs a committee of the 0 0-member american association of applied and preventive psychology that is concerned about the medicalization of psychology ,48
7441,NYTnewswire8_2815_2911,"The timing is peculiar to abandon psychological science or to convert it to a medical science,",3.0,3.0,3.0,0.0,0.0,0.0,5,the timing is peculiar to abandon psychological science or to convert it to a medical science ,16
7442,NYTnewswire8_3131_3402,"Making sure that practicing psychologists are giving patients interventions based on the best available psychological science should be the APA's priority, argues Emory University's Scott Lilienfeld, president of the Society for a Science of Clinical Psychology (SSCP).",3.2,3.0,3.2,0.748331477354788,0.0,0.4,5,making sure that practicing psychologists are giving patients interventions based on the best available psychological science should be the apa's priority  argues emory university's scott lilienfeld  president of the society for a science of clinical psychology (sscp) ,41
